parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
11841608,1,,,3.0,3.0,,4,3.0,,,1566.0,1566,,,,,06037,,3,,,,2,34063000,-118131000,20054.0,,,,,,010C,266,,060374817.141002,6021,3101,,96496,0.0,,,,1,,,1985.0,,,182154.0,434979.0,2015,252825.0,5638.14,,,60374817141002
11842059,1,,,3.0,3.0,,4,3.0,,,1561.0,1561,,,,,06037,,3,,,,2,34067821,-118127144,19763.0,,,,,,010C,266,MPR2*,060374817.131006,6021,3101,,96496,0.0,,,,1,,,1984.0,,,157376.0,408743.0,2015,251367.0,5239.29,,,60374817131006
11842502,1,,,3.0,3.0,,4,3.0,,,1477.0,1477,,,,,06037,,3,,,,2,34061100,-118133000,27694.0,,,,,,010C,266,MPR3*,060374821.013002,6021,3101,,96496,0.0,,,,1,,,1979.0,,,132797.0,309697.0,2015,176900.0,4010.32,,,60374821013002
11842747,1,,,3.0,4.0,,7,3.0,,,1444.0,1444,,,,,06037,,3,,,,2,34064000,-118130000,9424.0,,,,,,010C,266,MPR3YY,060374817.141001,6021,3101,,96496,0.0,,,,1,,,1984.0,,,126125.0,244473.0,2015,118348.0,3294.59,,,60374821011002
11842793,1,,,2.0,3.0,,4,2.0,,,1644.0,1644,,,,,06037,,2,,,,2,34058982,-118128598,23257.0,,,,,,010C,266,MPR3*,060374821.011005,6021,3101,,96496,0.0,,,,1,,,1993.0,,,153916.0,340441.0,2015,186525.0,4418.33,,,60374821011005
11842908,,,,2.0,2.0,,7,2.0,,,2622.0,,,2622,,,06037,,2,,,,,34059986,-118126303,10257.0,,,,,,0300,247,MPR3CD*,060374822.011006,6021,3101,,96496,0.0,,,,3,,,1921.0,,,179812.0,603325.0,2015,423513.0,8031.04,,,60374822011006
11843385,1,,,3.0,5.0,,4,3.0,,,3199.0,3199,,,,,06037,,3,,,,2,34057214,-118120781,6352.0,,,,,,0100,261,MPR2YY,060374822.012000,6021,3101,,96497,0.0,,,,1,,,1992.0,,,374766.0,615178.0,2015,240412.0,7892.97,,,60374822012000
11843423,,,,3.0,3.0,,7,3.0,,,1568.0,,,1568,,,06037,,3,,,,,34056252,-118119169,9710.0,,,,,,0200,246,MPR2YY,060374822.013001,6021,3101,,96497,0.0,,,,2,,,1940.0,,,84841.0,296966.0,2015,212125.0,4099.78,,,60374822013001
11844440,1,,,5.0,6.0,,4,5.0,,,2836.0,,,2836,,,06037,,5,,,,,34068326,-118111791,8071.0,,,,,,0200,246,MPR2*,060374817.121006,6021,3101,,96497,0.0,,,,2,,,1985.0,,,351758.0,515516.0,2015,163758.0,6957.67,,,60374817121006
11844831,1,,,3.0,4.0,,4,3.0,,,2004.0,2004,,,,,06037,,3,,,,2,34057244,-118115260,18808.0,,,,,,010C,266,MPR3*,060374822.022001,6021,3101,,96497,0.0,,,,1,,,1997.0,,,189136.0,371752.0,2015,182616.0,4922.04,,,60374822022001
11845037,1,,,2.0,2.0,,7,2.0,,,1021.0,1021,,,,,06037,,2,,,,2,34057600,-118114000,18842.0,,,,,,010C,266,MPR3*,060374822.022003,6021,3101,,96497,0.0,,,,1,,,1979.0,,,100980.0,226543.0,2015,125563.0,3111.35,,,60374822022003
11845349,,,,2.0,3.0,,7,2.0,,,1786.0,,,1786,,,06037,,2,,,,,34060522,-118117554,9294.0,,,,,,0200,246,MPR2YY,060374822.011018,6021,3101,,96497,0.0,,,,2,,,1949.0,,,172776.0,310995.0,2015,138219.0,4196.06,,,60374822011018
11845456,1,,,3.0,3.0,,4,3.0,,,1606.0,1606,,,,,06037,,3,,,,2,34060400,-118112000,21096.0,,,,,,010C,266,MPR3*,060374822.021004,6021,3101,,96497,0.0,,,,1,,,1979.0,,,210293.0,438199.0,2015,227906.0,5720.21,,,60374822021004
11845639,1,,,3.0,2.0,,4,3.0,,,1209.0,1209,,,,,06037,,3,,,,2,34058700,-118109000,25195.0,,,,,,010C,266,MPR3*,060374822.023000,6021,3101,,96497,0.0,,,,1,,,1980.0,,,132363.0,165442.0,2015,33079.0,2263.45,,,60374822023000
11846037,,,,2.0,2.0,,7,2.0,,,698.0,698,,,,,06037,,2,,,,7,34054842,-118110655,5060.0,,,,,,0100,261,MPR1YY,060374826.001002,6021,3101,,96497,0.0,,,,1,,,1937.0,,,34229.0,145703.0,2015,111474.0,2133.22,,,60374826001002
11846183,,,,2.0,2.0,,4,2.0,,,1544.0,1544,,,,,06037,,2,,,,2,34052569,-118108590,6775.0,,,,,,0100,261,MPR1YY,060374826.001005,6021,3101,,96497,0.0,,,,1,,,1963.0,,,91291.0,456461.0,2015,365170.0,6085.87,,,60374826001005
11846421,,,,3.0,5.0,,4,3.0,,,2253.0,2253,,,,,06037,,3,,,,2,34044144,-118113571,9645.0,1,,,,1,0101,261,MPR1YY,060374826.002013,6021,3101,,96497,0.0,,,,1,,,1959.0,,,168666.0,411316.0,2015,242650.0,5474.94,,,60374826002013
11846910,,,,2.0,3.0,,7,2.0,,,1708.0,1708,,,,,06037,,2,,,,7,34058208,-118139867,5043.0,,,,,,0100,261,MPR1YY,060374821.012017,6021,3101,,96496,0.0,,,,1,,,1953.0,,,103170.0,260603.0,2015,157433.0,7512.71,,,60374821012017
11847002,1,,,4.0,4.0,,4,4.0,,,2665.0,2665,,,,,06037,,4,,,,2,34058587,-118136037,9703.0,,,,,,0100,261,MPR1*,060374821.013010,6021,3101,,96496,0.0,,,,1,,,1955.0,,,108568.0,171943.0,2015,63375.0,2475.83,,,60374821013010
11847322,1,,,5.0,4.0,,4,5.0,,,2289.0,2289,,,,,06037,,5,,,,2,34058462,-118133773,7070.0,,,,,,0100,261,MPR1YY,060374821.013007,6021,3101,,96496,0.0,,,,1,,,1950.0,,,228412.0,429386.0,2015,200974.0,5572.59,,,60374821013007
11847345,1,,,3.0,4.0,,4,3.0,,,2584.0,2584,,,,,06037,,3,,,,2,34057574,-118137204,10354.0,,,,,,0100,261,MPR1*,060374821.013010,6021,3101,,96496,0.0,,,,1,,,1978.0,,,311432.0,539111.0,2015,227679.0,6994.06,,,60374821013010
11847575,,,,2.0,3.0,,7,2.0,,,1562.0,1562,,,,,06037,,2,,,,7,34053189,-118133206,6839.0,1,,,,1,0101,261,MPR1*,060374821.022005,6021,3101,,96496,0.0,,,,1,,,1942.0,,,60306.0,87206.0,2015,26900.0,1332.95,,,60374821022005
11847836,,,,2.0,3.0,,7,2.0,,,1179.0,1179,,,,,06037,,2,,,,7,34050028,-118134884,5574.0,,,,,,0100,261,MPR1YY,060374821.022012,6021,3101,,96496,0.0,,,,1,,,1950.0,,,51065.0,80417.0,2015,29352.0,1226.35,,,60374821022012
11847959,,,,2.0,3.0,,7,2.0,,,1591.0,1591,,,,,06037,,2,,,,2,34043316,-118138302,5542.0,,,,,,0100,261,MPR1YY,060374827.014003,6021,3101,,96496,0.0,,,,1,,,1956.0,,,52197.0,81549.0,2015,29352.0,1414.13,,,60374827014003
11848128,1,,,2.0,3.0,,7,2.0,,,924.0,924,,,,,06037,,2,,,,2,34055937,-118127127,3912.0,,,,,,0100,261,MPR1*,060374821.011011,6021,3101,,96496,0.0,,,,1,,,1924.0,,,64468.0,321767.0,2015,257299.0,4262.05,,,60374821011011
11848243,,,,1.0,2.0,,7,1.0,,,954.0,954,,,,,06037,,1,,,,7,34053937,-118125747,7270.0,,,,,,0100,261,MPR1*,060374821.021002,6021,3101,,96496,0.0,,,,1,,,1949.0,,,28123.0,55437.0,2015,27314.0,918.31,,,60374821021002
11848366,,,,2.0,3.0,,7,2.0,,,1238.0,1238,,,,,06037,,2,,,,2,34048034,-118129805,6828.0,,,,,,0100,261,MPR1YY,060374821.021009,6021,3101,,96496,0.0,,,,1,,,1954.0,,,102000.0,508000.0,2015,406000.0,7006.19,,,60374821021009
11848581,1,,,2.0,3.0,,7,2.0,,,1203.0,1203,,,,,06037,,2,,,,2,34043765,-118133118,6272.0,1,,,,1,0101,261,MPR1*,060374827.021002,6021,3101,,96496,0.0,,,,1,,,1950.0,,,52931.0,85546.0,2015,32615.0,1363.55,,,60374827021002
11848704,,,,1.0,2.0,,7,1.0,,,874.0,874,,,,,06037,,1,,,,7,34042353,-118131965,6028.0,,,,,,0100,261,MPR1YY,060374827.021012,6021,3101,,96496,0.0,,,,1,,,1950.0,,,78059.0,261513.0,2015,183454.0,3756.74,,,60374827021012
11848850,1,,,3.0,3.0,,7,3.0,,,1841.0,1841,,,,,06037,,3,,,,2,34045351,-118129685,10261.0,1,,,,1,0101,261,MPR1YY,060374827.021003,6021,3101,,96496,0.0,,,,1,,,1953.0,,,151013.0,408535.0,2015,257522.0,5665.31,,,60374827021003
11849057,1,,,3.0,3.0,,4,3.0,,,1832.0,1832,,,,,06037,,3,,,,2,34051507,-118124544,11980.0,,,,,,0100,261,MPR1*,060374826.003004,6021,3101,,96497,0.0,,,,1,,,1952.0,,,155928.0,429479.0,2015,273551.0,5618.03,,,60374826003004
11849157,,,,3.0,4.0,,7,3.0,,,2290.0,2290,,,,,06037,,3,,,,,34047666,-118124284,8942.0,,,,,,0100,261,MPR1*,060374826.004003,6021,3101,,96497,0.0,,,,1,,,1953.0,,,208044.0,257649.0,2015,49605.0,3469.93,,,60374826004003
11849257,1,,,2.0,3.0,,7,2.0,,,2138.0,2138,,,,,06037,,2,,,,2,34046498,-118121125,7323.0,,,,,,0100,261,MPR1YY,060374826.004007,6021,3101,,96497,0.0,,,,1,,,1954.0,,,169901.0,440035.0,2015,270134.0,5785.33,,,60374826004007
11849357,,,,2.0,3.0,,7,2.0,,,1456.0,1456,,,,,06037,,2,,,,7,34044021,-118120401,6030.0,,,,,,0100,261,MPR1YY,060374826.004012,6021,3101,,96497,0.0,,,,1,,,1954.0,,,43834.0,70329.0,2015,26495.0,1117.47,,,60374826004012
11849457,,,,2.0,3.0,,7,2.0,,,1772.0,1772,,,,,06037,,2,,,,7,34052056,-118120789,5625.0,,,,,,0100,261,MPR1YY,060374826.004001,6021,3101,,96497,0.0,,,,1,,,1953.0,,,157699.0,374890.0,2015,217191.0,4874.67,,,60374826004001
11849557,1,,,3.0,4.0,,4,3.0,,,2450.0,2450,,,,,06037,,3,,,,2,34045959,-118122708,6190.0,1,,,,1,0101,261,MPR1*,060374826.004011,6021,3101,,96497,0.0,,,,1,,,1954.0,,,160141.0,187657.0,2015,27516.0,2602.96,,,60374826004011
11849657,1,,,2.0,3.0,,4,2.0,,,1447.0,1447,,,,,06037,,2,,,,2,34051864,-118125021,1422.0,,,,,,010D,269,MPR3PD*,060374826.003004,6021,3101,,96496,0.0,,,,1,,,1978.0,,,141261.0,365332.0,2015,224071.0,4691.22,,,60374826003004
11849757,1,,,2.0,3.0,,4,2.0,,,1346.0,1346,,,,,06037,,2,,,,2,34048059,-118127540,1039.0,,,,,,010D,269,MPR3*,060374826.003010,6021,3101,,96496,0.0,,,,1,,,1981.0,,,166935.0,391087.0,2015,224152.0,5001.53,,,60374826003010
11850178,,,,1.0,2.0,,7,1.0,,,1280.0,1280,,,,,06037,,1,,,,2,34034613,-118118554,5551.0,,,,,,0100,261,MPR1*,060374828.002013,6021,3101,,96497,0.0,,,,1,,,1953.0,,,134127.0,423291.0,2015,289164.0,5902.2,,,60374828002013
11850301,1,,,3.0,4.0,,7,3.0,,,1421.0,1421,,,,,06037,,3,,,,2,34036022,-118123949,5903.0,,,,,,0100,261,MPR1YY,060374828.002000,6021,3101,,96497,0.0,,,,1,,,1948.0,,,132255.0,402213.0,2015,269958.0,5542.37,,,60374828002000
11850430,,,,2.0,4.0,,7,2.0,,,1848.0,1848,,,,,06037,,2,,,,2,34038366,-118140576,5581.0,,,,,,0100,261,MPR1YY,060374827.022013,6021,3101,,96496,0.0,,,,1,,,1949.0,,,94173.0,146052.0,2015,51879.0,2184.82,,,60374827022013
11850553,,,,1.0,3.0,,7,1.0,,,1026.0,1026,,,,,06037,,1,,,,7,34035512,-118140539,5199.0,,,,,,0100,261,MPR1YY,060374827.014034,6021,3101,,96496,0.0,,,,1,,,1947.0,,,29352.0,57687.0,2015,28335.0,985.11,,,60374827014034
11850791,,,,1.0,3.0,,7,1.0,,,1122.0,1122,,,,,06037,,1,,,,7,34040807,-118138931,6002.0,,,,,,0100,261,MPR1YY,060374827.022003,6021,3101,,96496,0.0,,,,1,,,1950.0,,,30989.0,59324.0,2015,28335.0,1013.72,,,60374827022003
11850914,,,,2.0,4.0,,7,2.0,,,1443.0,1443,,,,,06037,,2,,,,7,34040159,-118137343,5553.0,,,,,,0100,261,MPR1YY,060374827.022006,6021,3101,,96496,0.0,,,,1,,,1949.0,,,50175.0,83952.0,2015,33777.0,1349.56,,,60374827022006
11851029,,,,1.0,2.0,,7,1.0,,,1349.0,1349,,,,,06037,,1,,,,7,34034779,-118145273,6756.0,1,,,,1,0101,261,MPR1*,060374827.013009,6021,3101,,96496,0.0,,,,1,,,1950.0,,,92429.0,309743.0,2015,217314.0,4373.95,,,60374827013009
11851543,,,,1.0,2.0,,7,1.0,,,1596.0,1596,,,,,06037,,1,,,,7,34024796,-118135849,5569.0,,,,,,0100,261,MNR1YY,060375302.022016,25953,3101,,96192,0.0,,,,1,,,1941.0,,,27721.0,49545.0,2015,21824.0,1178.92,,,60375302022016
11851604,,,,2.0,2.0,,7,2.0,,,1461.0,1461,,,,,06037,,2,,,,2,34025053,-118132604,5003.0,,,,,,0100,261,MNR1YY,060375302.022017,25953,3101,,96192,0.0,,,,1,,,1957.0,,,41188.0,63012.0,2015,21824.0,1296.49,,,60375302022017
11851627,,,,2.0,3.0,,7,2.0,,,1627.0,1627,,,,,06037,,2,,,,2,34025022,-118131461,7461.0,1,,,,1,0101,261,MNR1YY,060375302.022018,25953,3101,,96192,0.0,,,,1,,,1960.0,,,145631.0,274628.0,2015,128997.0,4455.39,,,60375302022018
11852048,,,,1.0,3.0,,7,1.0,,,1174.0,1174,,,,,06037,,1,,,,7,34023950,-118126918,4974.0,,,,,,0100,261,MNR1YY,060375302.032007,25953,3101,,96192,0.0,,,,1,,,1948.0,,,52433.0,145530.0,2015,93097.0,2510.1,,,60375302032007
11852400,1,,,3.0,4.0,,4,3.0,,,2445.0,2445,,,,,06037,,3,,,,2,34024127,-118101054,5983.0,,,,,,0100,261,MNR1*,060375300.031051,25953,3101,,96192,0.0,,,,1,,,1973.0,,,93001.0,124187.0,2015,31186.0,2269.31,,,60375300031051
11852523,,,,1.0,3.0,,7,1.0,,,1197.0,1197,,,,,06037,,1,,,,7,34018797,-118099759,6552.0,,,,,,0100,261,MNR1YY,060375300.042008,25953,3101,,96192,0.0,,,,1,,,1953.0,,,83997.0,269549.0,2015,185552.0,4359.14,,,60375300042008
11852768,,,,1.0,2.0,,7,1.0,,,1145.0,1145,,,,,06037,,1,,,,7,34018074,-118104014,6757.0,,,,,,0100,261,MNR1YY,060375300.042012,25953,3101,,96192,0.0,,,,1,,,1949.0,,,112544.0,185880.0,2015,73336.0,3180.98,,,60375300042012
11852883,1,,,3.0,5.0,,4,3.0,,,2412.0,2412,,,,,06037,,3,,,,2,34019956,-118095694,6882.0,1,,,,1,0101,261,MNR1*,060375300.032015,25953,3101,,96192,0.0,,,,1,,,1963.0,,,225843.0,443596.0,2015,217753.0,6857.17,,,60375300032015
11853303,1,,,3.0,3.0,,4,3.0,,,1330.0,1330,,,,,06037,,3,,,,2,34017400,-118081000,59220.0,,,,,,010C,266,PRRE*,060375005.001020,26483,3101,,96197,0.0,,,,1,,,1984.0,,,166903.0,268505.0,2015,101602.0,3466.34,,,60375005001018
11853800,,,,2.0,3.0,,7,2.0,,,1110.0,1110,,,,,06037,,2,,,,7,34015792,-118081910,5068.0,,,,,,0100,261,PRSF*,060375005.001024,26483,3101,,96197,0.0,,,,1,,,1954.0,,,128879.0,298479.0,2015,169600.0,3950.91,,,60375005001024
11853991,,,,1.0,2.0,,7,1.0,,,552.0,552,,,,,06037,,1,,,,7,34013420,-118080234,5950.0,,,,,,0100,261,PRSF*,060375005.001037,26483,3101,,96197,0.0,,,,1,,,1943.0,,,22334.0,61113.0,2015,38779.0,1292.56,,,60375005001037
11854389,,,,1.0,2.0,,7,1.0,,,862.0,862,,,,,06037,,1,,,,7,34040577,-118134706,5346.0,,,,,,0100,261,MPR1YY,060374827.022008,6021,3101,,96496,0.0,,,,1,,,1949.0,,,20980.0,48901.0,2015,27921.0,862.43,,,60374827022008
11854489,,,,3.0,4.0,,7,3.0,,,1860.0,1860,,,,,06037,,3,,,,7,34038707,-118134608,5417.0,,,,,,0100,261,MPR1YY,060374827.022009,6021,3101,,96496,0.0,,,,1,,,1949.0,,,207267.0,549784.0,2015,342517.0,7501.67,,,60374827022009
11854589,1,,,3.0,4.0,,4,3.0,,,1567.0,1567,,,,,06037,,3,,,,2,34039743,-118131612,5992.0,,,,,,0100,261,MPR1YY,060374827.021015,6021,3101,,96496,0.0,,,,1,,,1949.0,,,308883.0,540839.0,2015,231956.0,7373.95,,,60374827021015
11854758,1,,,2.0,4.0,,7,2.0,,,1339.0,1339,,,,,06037,,2,,,,2,34037996,-118133103,5865.0,,,,,,0100,261,MPR1*,060374827.011002,6021,3101,,96496,0.0,,,,1,,,1949.0,,,111324.0,444661.0,2015,333337.0,6097.19,,,60374827011002
11855149,,,,2.0,3.0,,7,2.0,,,2027.0,2027,,,,,06037,,2,,,true,2,34042230,-118122356,10499.0,,,1,,,0104,261,MPR1*,060374828.001031,6021,3101,,96497,0.0,,,,1,,,1954.0,,,207258.0,514836.0,2015,307578.0,7203.72,,,60374828001031
11855249,1,,,3.0,3.0,,4,3.0,,,1868.0,1868,,,,,06037,,3,,,,2,34041479,-118118436,11983.0,,,,,,0100,261,MPR1YY,060374828.001032,6021,3101,,96497,0.0,,,,1,,,1959.0,,,62376.0,91526.0,2015,29150.0,1586.27,,,60374828001032
11855349,,,,2.0,4.0,,7,2.0,,,1472.0,1472,,,,,06037,,2,,,,7,34038609,-118119962,5296.0,,,,,,0100,261,MPR1YY,060374828.003000,6021,3101,,96497,0.0,,,,1,,,1949.0,,,43218.0,71553.0,2015,28335.0,1186.15,,,60374828003000
11855472,,,,3.0,3.0,,7,3.0,,,1810.0,1810,,,,,06037,,3,,,,7,34039263,-118125003,5161.0,,,,,,0100,261,MPR1*,060374828.003000,6021,3101,,96497,0.0,,,,1,,,1949.0,,,155850.0,443434.0,2015,287584.0,6188.56,,,60374828003000
11855687,1,,,8.0,9.0,,4,8.0,,,4352.0,,,4352,,,06037,,8,,,,,34043224,-118127324,8893.0,,,,,,0400,248,MPR3*,060374828.003003,6021,3101,,96496,0.0,,,,4,,,1977.0,,,279518.0,324097.0,2015,44579.0,5189.34,,,60374828003003
11856285,,,,1.0,3.0,,7,1.0,,,975.0,975,,,,,06037,,1,,,,7,34041284,-118090433,8662.0,,,,,,0100,261,LCR1YY,060374825.221008,54212,3101,,96510,0.0,,,,1,,,1955.0,,,79919.0,399597.0,2015,319678.0,5153.76,,,60374825221008
11856761,1,,,2.0,3.0,,7,2.0,,,1339.0,1339,,,,,06037,,2,,,,2,34041313,-118093470,255664.0,1,,,,1,010C,266,MNR4D46PD*,060374825.221015,25953,3101,,96192,0.0,,,,1,,,1977.0,,,136013.0,181342.0,2015,45329.0,3072.15,,,60374825221015
11856861,1,,,2.0,2.0,,7,2.0,,,970.0,970,,,,,06037,,2,,,,2,34041500,-118095000,404888.0,1,,,,1,010C,266,MNR4D46*,060374825.223012,25953,3101,,96192,0.0,,,,1,,,1971.0,,,127000.0,230000.0,2015,103000.0,3527.64,,,60374825223012
11856961,1,,,2.0,3.0,,7,2.0,,,1174.0,1174,,,,,06037,,2,,,,2,34041500,-118095000,404888.0,1,,,,1,010C,266,MNR4D46*,060374825.223012,25953,3101,,96192,0.0,,,,1,,,1971.0,,,96116.0,156095.0,2015,59979.0,2404.89,,,60374825223012
11857061,1,,,2.0,2.0,,7,2.0,,,929.0,929,,,,,06037,,2,,,,2,34041500,-118095000,404888.0,1,,,,1,010C,266,MNR4D46*,060374825.223012,25953,3101,,96192,0.0,,,,1,,,1971.0,,,105579.0,113847.0,2015,8268.0,3426.23,,,60374825223012
11857161,1,,,2.0,3.0,,7,2.0,,,1302.0,1302,,,,,06037,,2,,,,2,34038179,-118093914,208156.0,,,,,,010C,266,MNR4D46PD*,060374825.223010,25953,3101,,96192,0.0,,,,1,,,1973.0,,,90609.0,218528.0,2015,127919.0,3325.45,,,60374825223010
11857261,,,,2.0,3.0,,7,2.0,,,1548.0,1548,,,,,06037,,2,,,,2,34042973,-118114336,7066.0,,,,,,0100,261,MPR1YY,060374826.002015,6021,3101,,96497,0.0,,,,1,,,1959.0,,,166052.0,560988.0,2015,394936.0,7401.79,,,60374826002015
11857361,,,,2.0,3.0,,7,2.0,,,1374.0,1374,,,,,06037,,2,,,,2,34042297,-118109063,5987.0,,,,,,0100,261,MPR1YY,060374826.002024,6021,3101,,96497,0.0,,,,1,,,1960.0,,,48734.0,79306.0,2015,30572.0,1244.69,,,60374826002024
11857722,,,,2.0,3.0,,7,2.0,,,1352.0,1352,,,,,06037,,2,,,,2,34044933,-118100849,6193.0,,,,,,0100,261,MPR1YY,060374826.002023,6021,3101,,96497,0.0,,,,1,,,1960.0,,,88738.0,443691.0,2015,354953.0,6093.4,Y,14,60374826002023
11857928,1,,,3.0,4.0,,4,3.0,,,2141.0,2141,,,,,06037,,3,,,,2,34051509,-118104216,7995.0,,,,,,0100,261,LCR1*,060374825.211000,54212,3101,,96510,0.0,,,,1,,,1988.0,,,182292.0,351045.0,2015,168753.0,4417.23,,,60374825211000
11857951,1,,,4.0,5.0,,4,4.0,,,2634.0,2634,,,,,06037,,4,,,,2,34050565,-118103010,6907.0,,,,,,0100,261,LCR1YY,060374825.211003,54212,3101,,96510,0.0,,,,1,,,2013.0,,,594125.0,918823.0,2015,324698.0,10899.77,,,60374825211003
11858203,1,,,2.0,3.0,,4,2.0,,,1378.0,1378,,,,,06037,,2,,,,2,34047837,-118103311,9738.0,,,,,,0100,261,LCR1YY,060374825.211004,54212,3101,,96510,0.0,,,,1,,,1986.0,,,89514.0,204603.0,2015,115089.0,2707.01,,,60374825211004
11858226,,,,3.0,3.0,,7,3.0,,,1838.0,1838,,,,,06037,,3,,,,7,34048288,-118101537,9939.0,,,,,,0100,261,LCR1YY,060374825.211004,54212,3101,,96510,0.0,,,,1,,,1938.0,,,176792.0,498235.0,2015,321443.0,6170.89,,,60374825211004
11858410,,,,1.0,3.0,,7,1.0,,,1040.0,1040,,,,,06037,,1,,,,7,34050530,-118095582,6052.0,,,,,,0100,261,LCR1YY,060374825.213017,54212,3101,,96510,0.0,,,,1,,,1951.0,,,100410.0,356562.0,2015,256152.0,5447.68,,,60374825213017
11858878,,,,2.0,3.0,,7,2.0,,,1656.0,1656,,,,,06037,,2,,,,2,34022989,-118090727,9897.0,,,,,,0100,261,MNR1YY,060375300.032011,25953,3101,,96192,0.0,,,,1,,,1955.0,,,102636.0,238649.0,2015,136013.0,3862.66,,,60375300032011
11859047,,,,1.0,3.0,,7,1.0,,,1108.0,1108,,,,,06037,,1,,,,7,34018292,-118091606,7737.0,,,,,,0100,261,MNR1YY,060375300.042005,25953,3101,,96192,0.0,,,,1,,,1947.0,,,83811.0,195886.0,2015,112075.0,3325.71,,,60375300042005
11859661,1,,,2.0,3.0,,7,2.0,,,1381.0,1381,,,,,06037,,2,,,,2,34050990,-118091155,7216.0,,,,,,0100,261,LCRA*,060374825.212006,54212,3101,,96510,0.0,,,,1,,,1983.0,,,119567.0,239134.0,2015,119567.0,6402.91,,,60374825212006
11859753,,,,1.0,2.0,,7,1.0,,,878.0,878,,,,,06037,,1,,,,7,34046400,-118092290,7175.0,,,,,,0100,261,LCA1*,060374825.212009,54212,3101,,96510,0.0,,,,1,,,1959.0,,,79283.0,272108.0,2015,192825.0,3592.48,,,60374825212009
11860259,,,,2.0,3.0,,7,2.0,,,1149.0,1149,,,,,06037,,2,,,,7,34046097,-118083358,8800.0,1,,,,1,0101,261,LCRAYY,060374824.022021,54212,3101,,96510,0.0,,,,1,,,1950.0,,,98168.0,133010.0,2015,34842.0,2031.45,Y,15,60374824022021
11860497,1,,,2.0,3.0,,7,2.0,,,1183.0,1183,,,,,06037,,2,,,,2,34050713,-118086404,358784.0,1,,,,1,010C,266,RMR3*,060374824.022017,54212,3101,,96510,0.0,,,,1,,,1974.0,,,121075.0,310726.0,2015,189651.0,3764.87,,,60374824022017
11860597,1,,,2.0,3.0,,7,2.0,,,1183.0,1183,,,,,06037,,2,,,,2,34050713,-118086404,358784.0,1,,,,1,010C,266,RMR3*,060374824.022017,54212,3101,,96510,0.0,,,,1,,,1974.0,,,87100.0,378000.0,2015,290900.0,4605.78,,,60374824022017
11861268,1,,,3.0,2.0,,4,3.0,,,1415.0,1415,,,,,06037,,3,,,,2,34043200,-118080000,86789.0,,,,,,010C,266,RMPD*,060374824.022044,54212,3101,,96510,0.0,,,,1,,,1982.0,,,188000.0,375000.0,2015,187000.0,4748.17,,,60374824022044
11861688,,,,2.0,6.0,,7,2.0,,,2092.0,,,2092,,,06037,,2,,,,,34058707,-118079565,7864.0,,,,,,0200,246,RMR2YY,060374336.021014,54212,3101,,96510,0.0,,,,2,,,1953.0,,,163936.0,633887.0,2015,469951.0,7790.87,,,60374336021014
11861795,1,,,2.0,3.0,,7,2.0,,,1380.0,1380,,,,,06037,,2,,,,2,34061823,-118075752,14002.0,,,,,,0100,261,RMR2YY,060374336.021008,54212,3101,,96510,0.0,,,,1,,,1983.0,,,120659.0,198221.0,2015,77562.0,2610.39,,,60374336021008
11862167,,,,2.0,3.0,,7,2.0,,,1532.0,,,1532,,,06037,,2,,,,,34056544,-118088168,7480.0,,,,,,0200,246,RMR1YY,060374824.021006,54212,3101,,96510,0.0,,,,2,,,1958.0,,,28335.0,40138.0,2015,11803.0,960.66,,,60374824021006
11862305,,,,2.0,4.0,,7,2.0,,,1620.0,,,1620,,,06037,,2,,,,,34055638,-118083531,6042.0,,,,,,0200,246,RMR2*,060374824.021014,54212,3101,,96510,0.0,,,,2,,,1962.0,,,170625.0,273346.0,2015,102721.0,3548.49,,,60374824021014
11862595,,,,2.0,4.0,,7,2.0,,,1612.0,,,1612,,,06037,,2,,,,,34053112,-118092802,7532.0,,,,,,0200,246,LCRA*,060374825.213002,54212,3101,,96510,0.0,,,,2,,,1937.0,,,150533.0,396283.0,2015,245750.0,5013.21,,,60374825213002
11862863,,,,1.0,4.0,,7,1.0,,,1297.0,1297,,,,,06037,,1,,,,7,34053348,-118094510,6738.0,,,,,,0100,261,LCRA05,060374825.213004,54212,3101,,96510,0.0,,,,1,,,1947.0,,,74726.0,367769.0,2015,293043.0,4559.3,,,60374825213004
